577,camera,law enforcement agencies,if you can delete or review the data,0
577,video call,skills,no condition,0
577,video call,your children,no condition,0
577,todo,law enforcement agencies,if the data is kept confidential,0
577,weather,your housemates,no condition,0
577,todo,skills,if you are notified,0
577,door locker,law enforcement agencies,if the data is anonymous,0
577,camera,law enforcement agencies,if you are notified,0
286,weather,advertising agencies,no condition,1
286,door locker,advertising agencies,if you can delete or review the data,0
286,door locker,advertising agencies,if the data is anonymous,0
286,camera,your housemates,no condition,1
286,weather,assistant provider,no condition,1
286,door locker,close family,no condition,1
286,shopping,advertising agencies,no condition,1
286,shopping,visitors in general,no condition,0
286,shopping,assistant provider,no condition,1
286,weather,law enforcement agencies,if you are notified,0
286,door locker,skills,no condition,1
286,camera,your siblings,no condition,1
286,voice recording,visitors in general,no condition,1
286,voice recording,skills,if you are notified,1
286,camera,law enforcement agencies,if the data is kept confidential,0
286,location,advertising agencies,no condition,1
286,location,law enforcement agencies,no condition,1
286,camera,advertising agencies,if the data is stored for as long as necessary for the purpose,1
286,door locker,advertising agencies,no condition,1
286,location,skills,if the data is kept confidential,1
286,door locker,visitors in general,no condition,1
286,shopping,assistant provider,if you are notified,1
286,shopping,skills,if the data is stored for as long as necessary for the purpose,0
286,weather,assistant provider,no condition,1
286,shopping,your children,no condition,0
286,weather,advertising agencies,no condition,1
286,voice recording,your parents,no condition,1
286,voice recording,law enforcement agencies,if the data is stored for as long as necessary for the purpose,0
286,voice recording,skills,if you can delete or review the data,1
286,shopping,assistant provider,no condition,1
286,voice recording,skills,if the data is anonymous,1
286,voice recording,your housemates,no condition,1
286,location,assistant provider,if you are notified,1
286,voice recording,skills,no condition,1
286,location,advertising agencies,if the data is anonymous,1
286,shopping,close family,no condition,0
286,weather,assistant provider,if the data is anonymous,1
286,door locker,law enforcement agencies,no condition,1
286,weather,advertising agencies,if the data is anonymous,1
286,location,skills,no condition,1
286,camera,skills,no condition,1
286,door locker,your siblings,no condition,1
286,voice recording,assistant provider,if you can delete or review the data,1
286,weather,skills,no condition,1
286,camera,law enforcement agencies,if the data is anonymous,0
286,location,skills,if you are notified,1
194,voice recording,skills,if you can delete or review the data,1
194,thermostat,house keeper/helper,no condition,0
194,voice recording,your friends,no condition,1
194,banking,neighbours,no condition,1
194,video call,skills,if you can delete or review the data,1
194,sleep hours,advertising agencies,if you are notified,1
194,voice recording,your partner,no condition,1
194,banking,your partner,no condition,1
194,video call,skills,if the data is stored for as long as necessary for the purpose,1
194,sleep hours,assistant provider,no condition,1
194,camera,your parents,no condition,0
194,video call,advertising agencies,if you can delete or review the data,1
194,camera,law enforcement agencies,if you are notified,0
194,voice recording,assistant provider,if the data is stored for as long as necessary for the purpose,1
194,video call,advertising agencies,if the data is stored for as long as necessary for the purpose,1
194,sleep hours,skills,no condition,1
194,banking,skills,if the data is stored for as long as necessary for the purpose,0
194,banking,assistant provider,if you are notified,1
194,sleep hours,skills,if you are notified,0
194,camera,close family,no condition,0
194,camera,neighbours,no condition,1
194,camera,close family,no condition,0
194,video call,your partner,no condition,0
194,sleep hours,skills,no condition,1
194,sleep hours,advertising agencies,no condition,1
194,banking,your housemates,no condition,1
194,voice recording,visitors in general,no condition,1
194,voice recording,close family,no condition,1
194,camera,your partner,no condition,0
194,banking,your children,no condition,1
194,banking,skills,if you can delete or review the data,0
194,banking,visitors in general,no condition,1
194,voice recording,law enforcement agencies,if the data is kept confidential,1
194,camera,visitors in general,no condition,1
194,camera,assistant provider,if the data is kept confidential,0
194,sleep hours,skills,if the data is anonymous,0
194,voice recording,assistant provider,if you are notified,1
194,camera,law enforcement agencies,if you can delete or review the data,0
194,banking,your housemates,no condition,1
194,thermostat,your partner,no condition,0
194,video call,house keeper/helper,no condition,1
194,thermostat,skills,if the data is stored for as long as necessary for the purpose,1
194,video call,skills,if the data is anonymous,1
194,camera,neighbours,no condition,0
194,thermostat,skills,no condition,1
194,banking,your partner,no condition,1
1266,healthcare,your partner,no condition,0
1266,todo,your friends,no condition,1
1266,healthcare,skills,no condition,1
1266,email,advertising agencies,if you can delete or review the data,0
1266,thermostat,skills,if the data is anonymous,1
1266,email,advertising agencies,no condition,1
1266,weather,advertising agencies,if you are notified,1
1266,voice recording,visitors in general,no condition,1
1266,todo,advertising agencies,if the data is kept confidential,1
1266,email,advertising agencies,no condition,0
1266,thermostat,advertising agencies,if the data is stored for as long as necessary for the purpose,1
1266,email,skills,no condition,0
1266,weather,advertising agencies,if the data is stored for as long as necessary for the purpose,1
1266,email,close family,no condition,0
1266,weather,advertising agencies,no condition,1
1266,voice recording,skills,if the data is kept confidential,1
1266,voice recording,house keeper/helper,no condition,1
1266,thermostat,skills,if the data is kept confidential,1
1266,voice recording,close family,no condition,1
1266,weather,your friends,no condition,1
1266,email,your children,no condition,0
1266,voice recording,neighbours,no condition,1
1266,weather,your housemates,no condition,1
1266,todo,law enforcement agencies,if the data is stored for as long as necessary for the purpose,1
1266,todo,assistant provider,no condition,1
1266,todo,skills,no condition,1
1266,thermostat,skills,if you can delete or review the data,1
1266,healthcare,your housemates,no condition,1
1266,voice recording,neighbours,no condition,1
1266,voice recording,assistant provider,if the data is anonymous,0
1266,todo,law enforcement agencies,if you are notified,1
1266,healthcare,neighbours,no condition,1
1266,todo,house keeper/helper,no condition,1
1266,thermostat,assistant provider,if the data is stored for as long as necessary for the purpose,1
1266,email,your parents,no condition,0
1266,healthcare,skills,no condition,1
1266,todo,your parents,no condition,1
1266,voice recording,your housemates,no condition,1
1266,weather,your children,no condition,0
1266,todo,advertising agencies,no condition,1
1266,weather,assistant provider,if the data is anonymous,1
1266,todo,advertising agencies,if the data is anonymous,1
1266,thermostat,your friends,no condition,1
1266,thermostat,close family,no condition,1
1266,todo,advertising agencies,if you are notified,1
1266,healthcare,house keeper/helper,no condition,1
513,playlists,law enforcement agencies,no condition,1
513,email,advertising agencies,if you can delete or review the data,1
513,email,advertising agencies,if the data is stored for as long as necessary for the purpose,1
513,call assistant,law enforcement agencies,if you can delete or review the data,0
513,video call,your housemates,no condition,1
513,playlists,law enforcement agencies,if you can delete or review the data,1
513,location,skills,no condition,1
513,video call,law enforcement agencies,no condition,0
513,email,advertising agencies,if the data is kept confidential,0
513,door locker,skills,if the data is kept confidential,0
513,voice recording,skills,if the data is stored for as long as necessary for the purpose,0
513,call assistant,your partner,no condition,1
513,video call,neighbours,no condition,1
513,email,skills,if the data is stored for as long as necessary for the purpose,1
513,sleep hours,advertising agencies,if the data is stored for as long as necessary for the purpose,1
513,banking,assistant provider,if the data is stored for as long as necessary for the purpose,1
513,call assistant,advertising agencies,if the data is anonymous,0
513,video call,law enforcement agencies,if the data is stored for as long as necessary for the purpose,1
513,playlists,skills,if the data is stored for as long as necessary for the purpose,0
513,location,skills,if the data is kept confidential,0
513,sleep hours,advertising agencies,if the data is anonymous,1
513,call assistant,skills,if the data is kept confidential,0
513,shopping,advertising agencies,no condition,1
513,healthcare,skills,no condition,1
513,sleep hours,skills,if the data is kept confidential,0
513,healthcare,advertising agencies,if you can delete or review the data,1
513,voice recording,close family,no condition,1
513,video call,your children,no condition,0
513,sleep hours,assistant provider,no condition,1
513,door locker,advertising agencies,no condition,0
513,video call,advertising agencies,if the data is kept confidential,1
513,call assistant,skills,if you can delete or review the data,0
513,call assistant,your friends,no condition,1
513,email,advertising agencies,if you are notified,1
513,weather,your parents,no condition,0
513,banking,close family,no condition,1
513,voice recording,skills,no condition,1
513,banking,assistant provider,no condition,1
513,call assistant,skills,no condition,1
513,healthcare,advertising agencies,if you are notified,1
513,video call,law enforcement agencies,no condition,0
513,door locker,close family,no condition,1
513,sleep hours,assistant provider,if the data is kept confidential,0
513,video call,close family,no condition,1
513,weather,neighbours,no condition,1
513,video call,your children,no condition,1
1090,camera,assistant provider,if the data is stored for as long as necessary for the purpose,0
1090,location,your children,no condition,1
1090,camera,assistant provider,no condition,1
1090,playlists,skills,no condition,1
1090,sleep hours,skills,if you are notified,1
1090,sleep hours,skills,if the data is kept confidential,1
1090,playlists,law enforcement agencies,if you can delete or review the data,1
1090,sleep hours,advertising agencies,if you can delete or review the data,1
1090,camera,skills,no condition,1
1090,playlists,your friends,no condition,1
1090,playlists,law enforcement agencies,if you are notified,1
1090,camera,advertising agencies,if you can delete or review the data,1
1090,video call,advertising agencies,if you can delete or review the data,1
1090,video call,advertising agencies,if you are notified,1
1090,camera,advertising agencies,if the data is kept confidential,1
1090,healthcare,your children,no condition,0
1090,healthcare,neighbours,no condition,1
1090,healthcare,your siblings,no condition,0
1090,playlists,skills,no condition,1
1090,camera,skills,no condition,1
1090,camera,skills,if the data is stored for as long as necessary for the purpose,0
1090,location,close family,no condition,1
1090,healthcare,skills,if you can delete or review the data,0
1090,healthcare,your parents,no condition,0
1090,sleep hours,assistant provider,no condition,1
1090,healthcare,close family,no condition,0
1090,sleep hours,law enforcement agencies,no condition,1
1090,location,skills,if you can delete or review the data,1
1090,healthcare,skills,no condition,1
1090,camera,assistant provider,no condition,0
1090,camera,advertising agencies,no condition,1
1090,playlists,your partner,no condition,1
1090,location,advertising agencies,if the data is stored for as long as necessary for the purpose,1
1090,video call,your children,no condition,1
1090,video call,skills,no condition,1
1090,healthcare,your friends,no condition,0
1090,sleep hours,assistant provider,if the data is stored for as long as necessary for the purpose,1
1090,location,your siblings,no condition,1
1090,sleep hours,advertising agencies,if the data is anonymous,1
1090,location,your siblings,no condition,1
1090,video call,house keeper/helper,no condition,1
1090,playlists,your siblings,no condition,1
1090,healthcare,skills,if the data is kept confidential,0
1090,playlists,close family,no condition,1
1090,camera,assistant provider,if you can delete or review the data,0
1090,playlists,assistant provider,no condition,1
